id,experiment_id,timestamp,generator_name,prompt_strategy,benchmark_name,compiles,runs_successfully,line_coverage,branch_coverage,cyclomatic_complexity,coupling_between_objects,time_cost,token_cost,correction_distance
1311,llama3-70b-8192_Java_92_humaneval_constraint_based_1d53c831,"2025-08-13 13:15:38","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,66.6666666666667,10,0,0.921995868,894,
1312,llama3-70b-8192_Java_92_humaneval_guided_tree_of_thought_06ee55f5,"2025-08-13 13:15:46","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,75.0,11,0,0.861088215,1089,
1313,llama3-70b-8192_Java_93_humaneval_chain_of_thought_b38da7e4,"2025-08-13 13:15:54","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,12,0,0.815124383,1022,
1314,llama3-70b-8192_Java_93_humaneval_role_playing_cc7cab79,"2025-08-13 13:16:03","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,13,0,1.157143835,1190,
1315,llama3-70b-8192_Java_93_humaneval_constraint_based_3dc2235b,"2025-08-13 13:16:11","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,12,0,0.898030126,930,
1316,llama3-70b-8192_Java_93_humaneval_guided_tree_of_thought_6d24d76d,"2025-08-13 13:16:19","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,15,0,0.976426219,1182,
1317,llama3-70b-8192_Java_94_humaneval_chain_of_thought_bba8c45c,"2025-08-13 13:16:28","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,11,2,1.015185657,1251,
1318,llama3-70b-8192_Java_94_humaneval_role_playing_648a0bc7,"2025-08-13 13:16:37","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,15,2,2.076618706,1753,
1319,llama3-70b-8192_Java_94_humaneval_constraint_based_f363396c,"2025-08-13 13:16:46","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,10,2,0.958268475,1139,
1320,llama3-70b-8192_Java_94_humaneval_guided_tree_of_thought_17b1d57e,"2025-08-13 13:16:58","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,14,2,1.721548632,1639,
1321,llama3-70b-8192_Java_95_humaneval_chain_of_thought_63858757,"2025-08-13 13:17:15","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,92.3076923076923,90.0,20,3,1.294253767,1344,
1322,llama3-70b-8192_Java_95_humaneval_role_playing_ead6e3b9,"2025-08-13 13:17:28","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,92.3076923076923,93.3333333333333,20,3,1.300776496,1440,
1323,llama3-70b-8192_Java_95_humaneval_constraint_based_200afcd0,"2025-08-13 13:17:41","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,92.3076923076923,93.3333333333333,20,3,1.164741994,1214,
1324,llama3-70b-8192_Java_95_humaneval_guided_tree_of_thought_5000a147,"2025-08-13 13:17:55","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,92.3076923076923,90.0,20,3,1.072515712,1387,
1325,llama3-70b-8192_Java_96_humaneval_chain_of_thought_a36277c1,"2025-08-13 13:18:04","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,9,2,0.85039668,1034,
1326,llama3-70b-8192_Java_96_humaneval_role_playing_ecc99ec2,"2025-08-13 13:18:17","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,11,2,1.122937931,1233,
1327,llama3-70b-8192_Java_96_humaneval_constraint_based_5c536c58,"2025-08-13 13:18:26","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,9,2,0.97178127,970,
1328,llama3-70b-8192_Java_96_humaneval_guided_tree_of_thought_702d831a,"2025-08-13 13:18:39","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,12,2,1.149568391,1280,
1329,llama3-70b-8192_Java_97_humaneval_chain_of_thought_6e592935,"2025-08-13 13:18:48","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,6,0,0.660348614,809,
1330,llama3-70b-8192_Java_97_humaneval_role_playing_f42efdd2,"2025-08-13 13:18:59","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,8,0,1.125854704,1049,
1331,llama3-70b-8192_Java_97_humaneval_constraint_based_ae1803fb,"2025-08-13 13:19:06","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,5,0,0.668262088,728,
1332,llama3-70b-8192_Java_97_humaneval_guided_tree_of_thought_e08920fd,"2025-08-13 13:19:16","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,0.0,7,0,0.682192468,947,
1333,llama3-70b-8192_Java_98_humaneval_chain_of_thought_2d839198,"2025-08-13 13:19:24","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,7,0,0.651632017,842,
1334,llama3-70b-8192_Java_98_humaneval_role_playing_b9d1b9f6,"2025-08-13 13:19:34","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,9,0,0.897215825,1008,
1335,llama3-70b-8192_Java_98_humaneval_constraint_based_354209ed,"2025-08-13 13:19:41","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,6,0,0.467619084,691,
1336,llama3-70b-8192_Java_98_humaneval_guided_tree_of_thought_b45e1c08,"2025-08-13 13:19:51","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,11,0,0.905729549,1042,
1337,llama3-70b-8192_Java_99_humaneval_chain_of_thought_232e4d67,"2025-08-13 13:20:03","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,90.0,10,0,0.783993187,1036,
1338,llama3-70b-8192_Java_99_humaneval_role_playing_28ab3308,"2025-08-13 13:20:14","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,90.0,12,0,1.073511895,1206,
1339,llama3-70b-8192_Java_99_humaneval_constraint_based_32f38931,"2025-08-13 13:20:25","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,84.6153846153846,70.0,13,0,1.305275424,1133,
1340,llama3-70b-8192_Java_99_humaneval_guided_tree_of_thought_f184ee67,"2025-08-13 13:20:37","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,90.0,15,0,0.98612172,1236,
1341,llama3-70b-8192_Java_100_humaneval_chain_of_thought_28cecb86,"2025-08-13 13:20:47","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,7,2,0.831418319,946,
1342,llama3-70b-8192_Java_100_humaneval_role_playing_8bb75cf3,"2025-08-13 13:20:59","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,8,2,1.064679071,1117,
1343,llama3-70b-8192_Java_100_humaneval_constraint_based_e44f54c5,"2025-08-13 13:21:07","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,6,2,0.758433853,825,
1344,llama3-70b-8192_Java_100_humaneval_guided_tree_of_thought_a8b7cab3,"2025-08-13 13:21:17","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,6,2,0.808971279,1045,
1345,llama3-70b-8192_Java_101_humaneval_chain_of_thought_2338ae9f,"2025-08-13 13:22:59","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,8,2,0.859181897,971,
1346,llama3-70b-8192_Java_101_humaneval_role_playing_a6914f18,"2025-08-13 13:23:08","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,10,2,1.247990898,1213,
1347,llama3-70b-8192_Java_101_humaneval_constraint_based_25aa03e9,"2025-08-13 13:23:16","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,8,2,0.804398987,886,
1348,llama3-70b-8192_Java_101_humaneval_guided_tree_of_thought_7532ce18,"2025-08-13 13:23:24","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,9,2,0.95675625,1132,
1349,llama3-70b-8192_Java_102_humaneval_chain_of_thought_e74e4b75,"2025-08-13 13:23:32","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,9,0,0.693101287,861,
1350,llama3-70b-8192_Java_102_humaneval_role_playing_71a776b9,"2025-08-13 13:23:40","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,10,0,0.887503786,1029,
1351,llama3-70b-8192_Java_102_humaneval_constraint_based_9f04eef3,"2025-08-13 13:23:48","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,9,0,0.829001726,820,
1352,llama3-70b-8192_Java_102_humaneval_guided_tree_of_thought_b9c7c53e,"2025-08-13 13:23:56","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,11,0,0.965280681,1061,
1353,llama3-70b-8192_Java_103_humaneval_chain_of_thought_024f218b,"2025-08-13 13:24:03","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,6,0,0.655620666,890,
1354,llama3-70b-8192_Java_103_humaneval_role_playing_2f57a48f,"2025-08-13 13:24:11","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,6,0,0.943895538,1063,
1355,llama3-70b-8192_Java_103_humaneval_constraint_based_e0e7955e,"2025-08-13 13:24:19","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,5,0,0.608563249,762,
1356,llama3-70b-8192_Java_103_humaneval_guided_tree_of_thought_d9753e21,"2025-08-13 13:24:27","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,8,0,0.792307089,1035,
1357,llama3-70b-8192_Java_104_humaneval_chain_of_thought_9983d50a,"2025-08-13 13:24:35","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,9,2,0.879954482,1015,
1358,llama3-70b-8192_Java_104_humaneval_role_playing_1122a073,"2025-08-13 13:24:44","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,10,2,1.106004083,1149,
1359,llama3-70b-8192_Java_104_humaneval_constraint_based_58309199,"2025-08-13 13:24:52","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,8,2,0.822975309,887,
1360,llama3-70b-8192_Java_104_humaneval_guided_tree_of_thought_1626dd21,"2025-08-13 13:25:00","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,11,2,1.080370204,1199,
1361,llama3-70b-8192_Java_105_humaneval_chain_of_thought_cc7f8b74,"2025-08-13 13:25:09","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,83.3333333333333,75.0,18,3,1.126507776,1324,
1362,llama3-70b-8192_Java_105_humaneval_role_playing_26f765a9,"2025-08-13 13:25:17","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,83.3333333333333,75.0,18,3,1.416501477,1467,
1363,llama3-70b-8192_Java_105_humaneval_constraint_based_330e0d1f,"2025-08-13 13:25:26","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,83.3333333333333,75.0,18,3,1.128550359,1219,
1364,llama3-70b-8192_Java_105_humaneval_guided_tree_of_thought_667412b9,"2025-08-13 13:25:34","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,83.3333333333333,75.0,19,3,1.181918216,1461,
1365,llama3-70b-8192_Java_106_humaneval_chain_of_thought_e80189a7,"2025-08-13 13:25:43","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,13,2,1.025468113,1102,
1366,llama3-70b-8192_Java_106_humaneval_role_playing_79873318,"2025-08-13 13:25:55","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,10,2,1.065438345,1168,
1367,llama3-70b-8192_Java_106_humaneval_constraint_based_20c26b8c,"2025-08-13 13:26:05","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,8,2,0.677712557,865,
1368,llama3-70b-8192_Java_106_humaneval_guided_tree_of_thought_672bb8ec,"2025-08-13 13:26:16","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,11,2,0.93233884,1158,
1369,llama3-70b-8192_Java_107_humaneval_chain_of_thought_0a78650a,"2025-08-13 13:26:27","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,8,2,0.776485495,1071,
1370,llama3-70b-8192_Java_107_humaneval_role_playing_41e7e70a,"2025-08-13 13:26:38","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,9,2,1.137438663,1300,
1371,llama3-70b-8192_Java_107_humaneval_constraint_based_01d5ec93,"2025-08-13 13:26:49","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,7,2,0.700567586,949,
1372,llama3-70b-8192_Java_107_humaneval_guided_tree_of_thought_f8752e5e,"2025-08-13 13:27:01","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,10,2,1.048543305,1277,
1373,llama3-70b-8192_Java_108_humaneval_chain_of_thought_e6b352f3,"2025-08-13 13:27:13","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,10,2,0.851735203,1027,
1374,llama3-70b-8192_Java_108_humaneval_role_playing_4a6799ab,"2025-08-13 13:27:23","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,11,2,1.218479519,1249,
1375,llama3-70b-8192_Java_108_humaneval_constraint_based_67458821,"2025-08-13 13:27:34","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,10,2,0.952181545,968,
1376,llama3-70b-8192_Java_108_humaneval_guided_tree_of_thought_8fc88de0,"2025-08-13 13:27:46","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,13,2,1.157121884,1259,
1377,llama3-70b-8192_Java_109_humaneval_chain_of_thought_ebcbafe8,"2025-08-13 13:28:00","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,8,2,0.867986011,1216,
1378,llama3-70b-8192_Java_109_humaneval_role_playing_f83d6c78,"2025-08-13 13:28:14","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,11,2,1.422329406,1506,
1379,llama3-70b-8192_Java_109_humaneval_constraint_based_0e4bde4f,"2025-08-13 13:28:26","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,9,2,1.018134253,1171,
1380,llama3-70b-8192_Java_109_humaneval_guided_tree_of_thought_cc9dc39d,"2025-08-13 13:28:39","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,11,2,1.04807294,1409,
1381,llama3-70b-8192_Java_110_humaneval_chain_of_thought_436a7579,"2025-08-13 13:28:51","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,10,2,0.894200546,1102,
1382,llama3-70b-8192_Java_110_humaneval_role_playing_24669826,"2025-08-13 13:29:04","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,11,2,1.355424043,1364,
1383,llama3-70b-8192_Java_110_humaneval_constraint_based_0fed5b78,"2025-08-13 13:29:14","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,9,2,0.902987987,1006,
1384,llama3-70b-8192_Java_110_humaneval_guided_tree_of_thought_b1a52ee0,"2025-08-13 13:29:26","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,11,2,1.15748434,1322,
1385,llama3-70b-8192_Java_111_humaneval_chain_of_thought_2d935c3e,"2025-08-13 13:30:28","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,12,3,1.036440736,1119,
1386,llama3-70b-8192_Java_111_humaneval_role_playing_87727b7d,"2025-08-13 13:30:36","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,13,3,1.475221992,1320,
1387,llama3-70b-8192_Java_111_humaneval_constraint_based_85adcbe7,"2025-08-13 13:30:45","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,12,3,1.036521968,1042,
1388,llama3-70b-8192_Java_111_humaneval_guided_tree_of_thought_c1de40d9,"2025-08-13 13:30:53","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,14,3,1.224127074,1306,
1389,llama3-70b-8192_Java_112_humaneval_chain_of_thought_379af346,"2025-08-13 13:31:01","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,7,2,0.872377635,996,
1390,llama3-70b-8192_Java_112_humaneval_role_playing_3c721e67,"2025-08-13 13:31:10","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,8,2,1.30360042,1203,
1391,llama3-70b-8192_Java_112_humaneval_constraint_based_18d2f2d9,"2025-08-13 13:31:18","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,6,2,0.730567236,866,
1392,llama3-70b-8192_Java_112_humaneval_guided_tree_of_thought_15ab3361,"2025-08-13 13:31:26","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,10,2,1.158209949,1226,
1393,llama3-70b-8192_Java_113_humaneval_chain_of_thought_ebdbfd9c,"2025-08-13 13:31:34","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,9,2,1.311441439,1217,
1394,llama3-70b-8192_Java_113_humaneval_role_playing_1dafdce3,"2025-08-13 13:31:43","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,9,2,1.419725431,1335,
1395,llama3-70b-8192_Java_113_humaneval_constraint_based_3c2b32b3,"2025-08-13 13:31:51","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,7,2,0.903561397,997,
1396,llama3-70b-8192_Java_113_humaneval_guided_tree_of_thought_cd29088b,"2025-08-13 13:32:00","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,10,2,1.726643498,1397,
1397,llama3-70b-8192_Java_114_humaneval_chain_of_thought_54c98789,"2025-08-13 13:32:08","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,8,2,0.862382709,925,
1398,llama3-70b-8192_Java_114_humaneval_role_playing_9f75b231,"2025-08-13 13:32:16","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,9,2,1.260592106,1168,
1399,llama3-70b-8192_Java_114_humaneval_constraint_based_f6a7bcec,"2025-08-13 13:32:25","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,8,2,0.908060768,859,
1400,llama3-70b-8192_Java_114_humaneval_guided_tree_of_thought_55247ab6,"2025-08-13 13:32:33","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,10,2,1.13692164,1178,
1401,llama3-70b-8192_Java_115_humaneval_chain_of_thought_d7bf074d,"2025-08-13 13:32:41","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,6,3,1.278122077,1292,
1402,llama3-70b-8192_Java_115_humaneval_role_playing_d033c51b,"2025-08-13 13:32:56","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,8,3,1.924110075,1578,
1403,llama3-70b-8192_Java_115_humaneval_constraint_based_996e681d,"2025-08-13 13:33:09","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,6,3,1.069435869,1132,
1404,llama3-70b-8192_Java_115_humaneval_guided_tree_of_thought_9567dd28,"2025-08-13 13:33:23","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,9,3,1.561823904,1569,
1405,llama3-70b-8192_Java_116_humaneval_chain_of_thought_75f74493,"2025-08-13 13:33:37","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,9,2,1.116303743,1237,
1406,llama3-70b-8192_Java_116_humaneval_role_playing_24c6d5f8,"2025-08-13 13:33:50","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,10,2,1.365560784,1408,
1407,llama3-70b-8192_Java_116_humaneval_constraint_based_36581465,"2025-08-13 13:34:02","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,9,2,1.049575032,1114,
1408,llama3-70b-8192_Java_116_humaneval_guided_tree_of_thought_9db1c734,"2025-08-13 13:34:15","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,10,2,1.261149029,1353,
1409,llama3-70b-8192_Java_117_humaneval_chain_of_thought_7ffa0309,"2025-08-13 13:34:28","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,10,2,1.059749867,1142,
1410,llama3-70b-8192_Java_117_humaneval_role_playing_35f6b48e,"2025-08-13 13:34:40","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,11,2,1.17618139,1274,
1411,llama3-70b-8192_Java_117_humaneval_constraint_based_b4ac3085,"2025-08-13 13:34:51","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,9,2,0.933544671,952,
1412,llama3-70b-8192_Java_117_humaneval_guided_tree_of_thought_d0b8a070,"2025-08-13 13:35:03","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,11,2,1.035851638,1239,
1413,llama3-70b-8192_Java_118_humaneval_chain_of_thought_8e9b965b,"2025-08-13 13:35:13","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,10,0,0.719615505,973,
1414,llama3-70b-8192_Java_118_humaneval_role_playing_e69849c5,"2025-08-13 13:35:24","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,13,0,1.107352195,1197,
1415,llama3-70b-8192_Java_118_humaneval_constraint_based_7973b013,"2025-08-13 13:35:33","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,90.0,11,0,0.788015306,915,
1416,llama3-70b-8192_Java_118_humaneval_guided_tree_of_thought_ab124f03,"2025-08-13 13:35:45","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,17,0,1.167205445,1260,
1417,llama3-70b-8192_Java_119_humaneval_chain_of_thought_5b7d326d,"2025-08-13 13:35:56","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,10,2,0.815123691,1066,
1418,llama3-70b-8192_Java_119_humaneval_role_playing_647bec2d,"2025-08-13 13:36:10","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,13,2,1.500162643,1336,
1419,llama3-70b-8192_Java_119_humaneval_constraint_based_20c7f680,"2025-08-13 13:36:20","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,10,2,0.827726139,963,
1420,llama3-70b-8192_Java_119_humaneval_guided_tree_of_thought_dc115417,"2025-08-13 13:36:31","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,13,2,1.031920988,1258,
1421,llama3-70b-8192_Java_120_humaneval_chain_of_thought_ea5b413c,"2025-08-13 13:36:43","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,6,2,1.080253974,1123,
1422,llama3-70b-8192_Java_120_humaneval_role_playing_39611897,"2025-08-13 13:36:55","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,9,2,1.802711492,1480,
1423,llama3-70b-8192_Java_120_humaneval_constraint_based_31de37d1,"2025-08-13 13:37:07","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,5,2,0.944757949,974,
1424,llama3-70b-8192_Java_120_humaneval_guided_tree_of_thought_e94b7d32,"2025-08-13 13:37:20","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,9,2,1.369371643,1388,
1425,llama3-70b-8192_Java_121_humaneval_chain_of_thought_2be3d8b2,"2025-08-13 13:38:21","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,8,2,0.904526251,962,
1426,llama3-70b-8192_Java_121_humaneval_role_playing_b2cddc0f,"2025-08-13 13:38:29","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,8,2,1.074473827,1118,
1427,llama3-70b-8192_Java_121_humaneval_constraint_based_fbc37368,"2025-08-13 13:38:37","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,7,2,0.807821586,833,
1428,llama3-70b-8192_Java_121_humaneval_guided_tree_of_thought_26a23698,"2025-08-13 13:38:46","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,8,2,0.931716177,1076,
1429,llama3-70b-8192_Java_122_humaneval_chain_of_thought_bd9bb455,"2025-08-13 13:38:54","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,5,3,1.068017233,1032,
1430,llama3-70b-8192_Java_122_humaneval_role_playing_ab2d51ab,"2025-08-13 13:39:02","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,6,3,1.602282262,1296,
1431,llama3-70b-8192_Java_122_humaneval_constraint_based_583b1411,"2025-08-13 13:39:11","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,4,3,0.854676164,857,
1432,llama3-70b-8192_Java_122_humaneval_guided_tree_of_thought_2f11e713,"2025-08-13 13:39:19","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,7,3,1.227479939,1214,
1433,llama3-70b-8192_Java_123_humaneval_chain_of_thought_f359e227,"2025-08-13 13:39:28","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,11,2,1.017995373,1183,
